Date\time TX;Machine;Type;Result;Date\time RX;Quote;# PLC;# LU;Row;Destination;Start;End;Start quote;Start date\time;Distance;Timespan;Direction;Logical state;Index;Num. missions;Note;Battery Level Tx;Battery Level Rx;Encoder Value Tx;LU Weight;Parameters
5/15/2025 11:59:15 PM;7S0309;(30) Move;(21) OK silent warning;5/16/2025 12:00:02 AM;50749303;0;;;50749298;50764857;50748638;50764198;5/15/2025 11:59:21 PM;14900;00:00:41;Backward;TGLS_113;2;2;;83;83;9212804;0;2
5/15/2025 11:59:15 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:59:21 PM;50764198;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:59:15 PM;2;00:00:05;Backward;TGLS_101;1;2;;83;83;9212804;0;2
5/15/2025 11:59:12 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:59:14 PM;2874706;0;;L9-C50-L - WH3 (N 4418);2874706;2800163;2898037;2874699;5/15/2025 11:59:12 PM;7;00:00:02;Forward;TGLS_201;1;1;;0;0;2874699;0;1
5/15/2025 11:58:58 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:59:11 PM;9212804;0;;7N0309;9212802;9212170;9213430;50907063;5/15/2025 11:59:06 PM;41694261;00:00:04;Backward;TGLS_113;2;2;;83;83;50916280;0;0
5/15/2025 11:58:58 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:59:06 PM;50907063;0;;;50907060;50906392;50916939;50916280;5/15/2025 11:58:58 PM;9220;00:00:07;Backward;TGLS_113;1;2;;83;83;50916280;0;0
5/15/2025 11:58:24 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:58:57 PM;50916280;0;;;50916279;50906392;50916939;50907057;5/15/2025 11:58:30 PM;9222;00:00:27;Forward;TGLS_113;2;2;;83;83;9212799;0;2
5/15/2025 11:58:24 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:58:30 PM;50907057;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:58:24 PM;3;00:00:05;Forward;TGLS_101;1;2;;83;83;9212799;0;2
5/15/2025 11:58:18 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:58:23 PM;2874698;0;;L9-C50-R - WH3 (N 4417);2874699;2800163;2898037;2873243;5/15/2025 11:58:18 PM;1456;00:00:05;Forward;TGLS_201;1;1;;0;0;2873243;0;1
5/15/2025 11:58:01 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:58:17 PM;9212799;0;;7N0309;9212802;9212170;9213430;50781544;5/15/2025 11:58:13 PM;41568742;00:00:03;Forward;TGLS_113;2;2;;83;83;50765706;0;0
5/15/2025 11:58:01 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:58:13 PM;50781544;0;;;50781547;50782189;50765041;50765706;5/15/2025 11:58:01 PM;15841;00:00:12;Forward;TGLS_113;1;2;;83;83;50765706;0;0
5/15/2025 11:57:11 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:58:01 PM;50765706;0;;;50765701;50782189;50765041;50781546;5/15/2025 11:57:17 PM;15845;00:00:43;Backward;TGLS_113;2;2;;83;83;9212804;0;2
5/15/2025 11:57:11 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:57:17 PM;50781546;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:57:11 PM;2;00:00:05;Backward;TGLS_101;1;2;;83;83;9212804;0;2
5/15/2025 11:56:58 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:57:10 PM;9212804;0;;7N0309;9212802;9212170;9213430;58889863;5/15/2025 11:57:06 PM;49677061;00:00:04;Backward;TGLS_113;2;2;;83;83;58899097;0;0
5/15/2025 11:56:58 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:57:06 PM;58889863;0;;;58889864;58889221;58899762;58899097;5/15/2025 11:56:58 PM;9233;00:00:07;Backward;TGLS_113;1;2;;83;83;58899097;0;0
5/15/2025 11:56:25 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:56:57 PM;58899097;0;;;58899102;58889221;58899762;58889867;5/15/2025 11:56:31 PM;9235;00:00:26;Forward;TGLS_113;2;2;;83;83;9212799;0;2
5/15/2025 11:56:25 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:56:31 PM;58889867;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:56:25 PM;3;00:00:05;Forward;TGLS_101;1;2;;83;83;9212799;0;2
5/15/2025 11:56:19 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:56:24 PM;2873243;0;;L9-C49-R - WH3 (N 4415);2873243;2800163;2898037;2871785;5/15/2025 11:56:19 PM;1458;00:00:05;Forward;TGLS_201;1;1;;0;0;2871785;0;1
5/15/2025 11:56:02 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:56:18 PM;9212799;0;;7N0309;9212802;9212170;9213430;50818504;5/15/2025 11:56:14 PM;41605702;00:00:04;Forward;TGLS_113;2;2;;83;83;50802700;0;0
5/15/2025 11:56:02 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:56:14 PM;50818504;0;;;50818506;50819144;50802035;50802700;5/15/2025 11:56:02 PM;15806;00:00:11;Forward;TGLS_113;1;2;;83;83;50802700;0;0
5/15/2025 11:55:12 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:56:02 PM;50802700;0;;;50802695;50819144;50802035;50818503;5/15/2025 11:55:18 PM;15808;00:00:43;Backward;TGLS_113;2;2;;83;83;9212804;0;2
5/15/2025 11:55:12 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:55:18 PM;50818503;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:55:12 PM;2;00:00:05;Backward;TGLS_101;1;2;;83;83;9212804;0;2
5/15/2025 11:55:10 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:55:12 PM;2871785;0;;L9-C48-L - WH3 (N 4414);2871786;2800163;2898037;2871781;5/15/2025 11:55:10 PM;5;00:00:02;Forward;TGLS_201;1;1;;0;0;2871781;0;1
5/15/2025 11:54:56 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:55:08 PM;9212804;0;;7N0309;9212802;9212170;9213430;58879027;5/15/2025 11:55:04 PM;49666225;00:00:04;Backward;TGLS_113;2;2;;83;83;58888258;0;0
5/15/2025 11:54:56 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:55:04 PM;58879027;0;;;58879025;58878381;58888923;58888258;5/15/2025 11:54:56 PM;9233;00:00:07;Backward;TGLS_113;1;2;;83;83;58888258;0;0
5/15/2025 11:54:23 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:54:55 PM;58888258;0;;;58888263;58878381;58888923;58879031;5/15/2025 11:54:28 PM;9232;00:00:26;Forward;TGLS_113;2;2;;84;83;9212799;0;2
5/15/2025 11:54:23 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:54:28 PM;58879031;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:54:23 PM;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
5/15/2025 11:54:17 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:54:22 PM;2871781;0;;L9-C48-R - WH3 (N 4413);2871782;2800163;2898037;2870324;5/15/2025 11:54:17 PM;1458;00:00:05;Forward;TGLS_201;1;1;;0;0;2870324;0;1
5/15/2025 11:54:00 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:54:17 PM;9212799;0;;7N0309;9212802;9212170;9213430;50835893;5/15/2025 11:54:12 PM;41623091;00:00:04;Forward;TGLS_113;2;2;;84;84;50820087;0;0
5/15/2025 11:54:00 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:54:12 PM;50835893;0;;;50835896;50836537;50819429;50820087;5/15/2025 11:54:00 PM;15809;00:00:11;Forward;TGLS_113;1;2;;84;84;50820087;0;0
5/15/2025 11:53:09 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:54:00 PM;50820087;0;;;50820089;50836537;50819429;50835887;5/15/2025 11:53:15 PM;15798;00:00:44;Backward;TGLS_113;2;2;;84;84;9212804;0;2
5/15/2025 11:53:09 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:53:15 PM;50835887;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:53:09 PM;2;00:00:05;Backward;TGLS_101;1;2;;84;84;9212804;0;2
5/15/2025 11:52:56 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:53:09 PM;9212804;0;;7N0309;9212802;9212170;9213430;58868227;5/15/2025 11:53:05 PM;49655425;00:00:04;Backward;TGLS_113;2;2;;84;84;58877463;0;0
5/15/2025 11:52:56 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:53:04 PM;58868227;0;;;58868224;58867581;58878122;58877463;5/15/2025 11:52:56 PM;9239;00:00:08;Backward;TGLS_113;1;2;;84;84;58877463;0;0
5/15/2025 11:52:22 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:52:55 PM;58877462;0;;;58877462;58867581;58878122;58868235;5/15/2025 11:52:27 PM;9227;00:00:28;Forward;TGLS_113;2;2;;84;84;9212799;0;2
5/15/2025 11:52:22 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:52:27 PM;58868235;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:52:22 PM;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
5/15/2025 11:52:16 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:52:21 PM;2870324;0;;L9-C47-R - WH3 (N 4411);2870325;2800163;2898037;2868866;5/15/2025 11:52:16 PM;1459;00:00:05;Forward;TGLS_201;1;1;;0;0;2868866;0;1
5/15/2025 11:51:58 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:52:14 PM;9212799;0;;7N0309;9212802;9212170;9213430;50853328;5/15/2025 11:52:10 PM;41640526;00:00:04;Forward;TGLS_113;2;2;;84;84;50837492;0;0
5/15/2025 11:51:58 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:52:10 PM;50853328;0;;;50853332;50853971;50836833;50837492;5/15/2025 11:51:58 PM;15840;00:00:11;Forward;TGLS_113;1;2;;84;84;50837492;0;0
5/15/2025 11:51:07 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:51:57 PM;50837492;0;;;50837493;50853971;50836833;50853319;5/15/2025 11:51:13 PM;15826;00:00:44;Backward;TGLS_113;2;2;;84;84;9212805;0;2
5/15/2025 11:51:07 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:51:13 PM;50853319;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 11:51:07 PM;3;00:00:05;Backward;TGLS_101;1;2;;84;84;9212805;0;2
5/15/2025 11:50:53 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:51:06 PM;9212805;0;;7N0309;9212802;9212170;9213430;58857438;5/15/2025 11:51:01 PM;49644636;00:00:04;Backward;TGLS_113;2;2;;84;84;58866673;0;0
5/15/2025 11:50:53 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:51:01 PM;58857438;0;;;58857436;58856788;58867333;58866673;5/15/2025 11:50:53 PM;9237;00:00:07;Backward;TGLS_113;1;2;;84;84;58866673;0;0
5/15/2025 11:50:19 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:50:52 PM;58866673;0;;;58866673;58856788;58867333;58857432;5/15/2025 11:50:24 PM;9241;00:00:27;Forward;TGLS_113;2;2;;84;84;9212799;0;2
5/15/2025 11:50:19 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:50:24 PM;58857432;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:50:19 PM;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
5/15/2025 11:50:13 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:50:18 PM;2868866;0;;L9-C46-L - WH3 (N 4410);2868866;2800163;2898037;2867405;5/15/2025 11:50:13 PM;1461;00:00:05;Forward;TGLS_201;1;1;;0;0;2867405;0;1
5/15/2025 11:49:56 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:50:12 PM;9212799;0;;7N0309;9212802;9212170;9213430;50870782;5/15/2025 11:50:08 PM;41657980;00:00:04;Forward;TGLS_113;2;2;;84;84;50854933;0;0
5/15/2025 11:49:56 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:50:08 PM;50870782;0;;;50870786;50871427;50854276;50854933;5/15/2025 11:49:56 PM;15853;00:00:11;Forward;TGLS_113;1;2;;84;84;50854933;0;0
5/15/2025 11:49:05 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:49:55 PM;50854933;0;;;50854936;50871427;50854276;50870781;5/15/2025 11:49:10 PM;15845;00:00:45;Backward;TGLS_113;2;2;;84;84;9212805;0;2
5/15/2025 11:49:05 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:49:10 PM;50870781;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 11:49:05 PM;3;00:00:05;Backward;TGLS_101;1;2;;84;84;9212805;0;2
5/15/2025 11:48:51 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:49:03 PM;9212805;0;;7N0309;9212802;9212170;9213430;58846532;5/15/2025 11:48:59 PM;49633730;00:00:04;Backward;TGLS_113;2;2;;84;84;58855759;0;0
5/15/2025 11:48:51 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:48:59 PM;58846532;0;;;58846530;58845880;58856421;58855759;5/15/2025 11:48:51 PM;9229;00:00:08;Backward;TGLS_113;1;2;;84;84;58855759;0;0
5/15/2025 11:48:18 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:48:50 PM;58855759;0;;;58855761;58845880;58856421;58846522;5/15/2025 11:48:23 PM;9239;00:00:26;Forward;TGLS_113;2;2;;84;84;9212799;0;2
5/15/2025 11:48:18 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:48:23 PM;58846522;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:48:18 PM;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
5/15/2025 11:48:12 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:48:17 PM;2867405;0;;L9-C45-R - WH3 (N 4407);2867406;2800163;2898037;2865945;5/15/2025 11:48:12 PM;1461;00:00:05;Forward;TGLS_201;1;1;;0;0;2865945;0;1
5/15/2025 11:47:55 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:48:10 PM;9212799;0;;7N0309;9212802;9212170;9213430;50888269;5/15/2025 11:48:06 PM;41675467;00:00:04;Forward;TGLS_113;2;2;;84;84;50872417;0;0
5/15/2025 11:47:55 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:48:06 PM;50888269;0;;;50888271;50888904;50871759;50872417;5/15/2025 11:47:55 PM;15854;00:00:11;Forward;TGLS_113;1;2;;84;84;50872417;0;0
5/15/2025 11:47:04 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:47:54 PM;50872417;0;;;50872419;50888904;50871759;50888255;5/15/2025 11:47:09 PM;15836;00:00:45;Backward;TGLS_113;2;2;;84;84;9212805;0;2
5/15/2025 11:47:04 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:47:09 PM;50888255;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 11:47:04 PM;3;00:00:05;Backward;TGLS_101;1;2;;84;84;9212805;0;2
5/15/2025 11:46:50 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:47:02 PM;9212805;0;;7N0309;9212802;9212170;9213430;58835726;5/15/2025 11:46:58 PM;49622924;00:00:04;Backward;TGLS_113;2;2;;84;84;58844951;0;0
5/15/2025 11:46:50 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:46:58 PM;58835726;0;;;58835722;58835080;58845611;58844951;5/15/2025 11:46:50 PM;9229;00:00:07;Backward;TGLS_113;1;2;;84;84;58844951;0;0
5/15/2025 11:46:16 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:46:49 PM;58844951;0;;;58844951;58835080;58845611;58835725;5/15/2025 11:46:22 PM;9226;00:00:27;Forward;TGLS_113;2;2;;84;84;9212799;0;2
5/15/2025 11:46:16 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:46:22 PM;58835725;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:46:16 PM;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
5/15/2025 11:46:11 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:46:16 PM;2865944;0;;L9-C44-R - WH3 (N 4405);2865945;2800163;2898037;2864487;5/15/2025 11:46:11 PM;1458;00:00:05;Forward;TGLS_201;1;1;;0;0;2864487;0;1
5/15/2025 11:45:54 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:46:08 PM;9212799;0;;7N0309;9212802;9212170;9213430;60946713;5/15/2025 11:46:05 PM;51733911;00:00:03;Forward;TGLS_113;2;2;;84;84;60931830;0;0
5/15/2025 11:45:54 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:46:05 PM;60946713;0;;;60946715;60947355;60931171;60931830;5/15/2025 11:45:54 PM;14885;00:00:11;Forward;TGLS_113;1;2;;84;84;60931830;0;0
5/15/2025 11:45:05 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:45:53 PM;60931830;0;;;60931831;60947355;60931171;60946716;5/15/2025 11:45:11 PM;14885;00:00:42;Backward;TGLS_113;2;2;;85;84;9212805;0;2
5/15/2025 11:45:05 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:45:11 PM;60946716;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 11:45:05 PM;3;00:00:05;Backward;TGLS_101;1;2;;85;85;9212805;0;2
5/15/2025 11:44:52 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:45:04 PM;9212805;0;;7N0309;9212802;9212170;9213430;50889881;5/15/2025 11:45:00 PM;41677079;00:00:04;Backward;TGLS_113;2;2;;85;85;50899119;0;0
5/15/2025 11:44:52 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:45:00 PM;50889881;0;;;50889879;50889231;50899779;50899119;5/15/2025 11:44:52 PM;9240;00:00:08;Backward;TGLS_113;1;2;;85;85;50899119;0;0
5/15/2025 11:44:18 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:44:52 PM;50899119;0;;;50899119;50889231;50899779;50889867;5/15/2025 11:44:24 PM;9252;00:00:28;Forward;TGLS_113;2;2;;85;85;9212799;0;2
5/15/2025 11:44:18 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:44:24 PM;50889867;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:44:18 PM;3;00:00:05;Forward;TGLS_101;1;2;;85;85;9212799;0;2
5/15/2025 11:44:12 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:44:17 PM;2864486;0;;L9-C43-L - WH3 (N 4404);2864487;2800163;2898037;2863027;5/15/2025 11:44:12 PM;1460;00:00:05;Forward;TGLS_201;1;1;;0;0;2863027;0;1
5/15/2025 11:43:54 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:44:10 PM;9212799;0;;7N0309;9212802;9212170;9213430;60930238;5/15/2025 11:44:06 PM;51717436;00:00:04;Forward;TGLS_113;2;2;;85;85;60914415;0;0
5/15/2025 11:43:54 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:44:06 PM;60930238;0;;;60930242;60930879;60913757;60914415;5/15/2025 11:43:54 PM;15827;00:00:12;Forward;TGLS_113;1;2;;85;85;60914415;0;0
5/15/2025 11:43:03 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:43:54 PM;60914415;0;;;60914417;60930879;60913757;60930226;5/15/2025 11:43:08 PM;15809;00:00:45;Backward;TGLS_113;2;2;;85;85;9212804;0;2
5/15/2025 11:43:03 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:43:08 PM;60930226;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:43:03 PM;2;00:00:05;Backward;TGLS_101;1;2;;85;85;9212804;0;2
5/15/2025 11:42:50 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:43:02 PM;9212804;0;;7N0309;9212802;9212170;9213430;60903714;5/15/2025 11:42:58 PM;51690912;00:00:04;Backward;TGLS_113;2;2;;85;85;60912933;0;0
5/15/2025 11:42:50 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:42:58 PM;60903714;0;;;60903711;60903044;60913594;60912933;5/15/2025 11:42:50 PM;9222;00:00:08;Backward;TGLS_113;1;2;;85;85;60912933;0;0
5/15/2025 11:42:16 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:42:49 PM;60912933;0;;;60912934;60903044;60913594;60903708;5/15/2025 11:42:21 PM;9226;00:00:27;Forward;TGLS_113;2;2;;85;85;9212799;0;2
5/15/2025 11:42:16 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:42:21 PM;60903708;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:42:16 PM;3;00:00:05;Forward;TGLS_101;1;2;;85;85;9212799;0;2
5/15/2025 11:42:13 PM;7N0409;(30) Move;(1) OK;5/15/2025 11:42:37 PM;3802992;0;;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3858586;5/15/2025 11:42:13 PM;55596;00:00:24;Backward;TGLS_201;1;1;;0;0;3858586;0;1
5/15/2025 11:42:10 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:42:15 PM;2863026;0;;L9-C42-R - WH3 (N 4401);2863027;2800163;2898037;2861566;5/15/2025 11:42:10 PM;1461;00:00:05;Forward;TGLS_201;1;1;;0;0;2861566;0;1
5/15/2025 11:41:53 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:42:09 PM;9212799;0;;7N0309;9212802;9212170;9213430;60981618;5/15/2025 11:42:05 PM;51768816;00:00:04;Forward;TGLS_113;2;2;;85;85;60965786;0;0
5/15/2025 11:41:53 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:42:05 PM;60981618;0;;;60981622;60982256;60965125;60965786;5/15/2025 11:41:53 PM;15836;00:00:11;Forward;TGLS_113;1;2;;85;85;60965786;0;0
5/15/2025 11:41:02 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:41:53 PM;60965786;0;;;60965785;60982256;60965125;60981615;5/15/2025 11:41:08 PM;15830;00:00:44;Backward;TGLS_113;2;2;;85;85;9212804;0;2
5/15/2025 11:41:02 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:41:08 PM;60981615;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:41:02 PM;2;00:00:05;Backward;TGLS_101;1;2;;85;85;9212804;0;2
5/15/2025 11:40:54 PM;7S0309;(41) Move in from partial quote;(1) OK;5/15/2025 11:41:00 PM;9212804;0;;7N0309;9212802;9212170;9213430;58824376;5/15/2025 11:40:54 PM;49611574;00:00:05;Backward;TGLS_113;1;1;;85;85;58824376;0;0
5/15/2025 11:40:31 PM;7S0309;(30) Move;;5/15/2025 11:40:53 PM;-1;0;;;58834127;58824261;58834787;58824317;5/15/2025 11:40:53 PM;9810;00:00:00;Forward;TGLS_113;2;2;;85;85;9212799;0;2
5/15/2025 11:40:31 PM;7S0309;(50) Move out;(213) Invalid encoder value;5/15/2025 11:40:53 PM;58824317;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:40:31 PM;3;00:00:22;Forward;TGLS_101;1;2;;85;85;9212799;0;2
5/15/2025 11:40:25 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:40:30 PM;2861566;0;;L9-C41-R - WH3 (N 4399);2861566;2800163;2898037;2860109;5/15/2025 11:40:25 PM;1457;00:00:05;Forward;TGLS_201;1;1;;0;0;2860109;0;1
5/15/2025 11:40:08 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:40:25 PM;9212799;0;;7N0309;9212802;9212170;9213430;91241705;5/15/2025 11:40:20 PM;82028903;00:00:04;Forward;TGLS_113;2;2;;85;85;91225783;0;0
5/15/2025 11:40:08 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:40:20 PM;91241705;0;;;91241709;91242349;91225184;91225783;5/15/2025 11:40:08 PM;15926;00:00:12;Forward;TGLS_113;1;2;;85;85;91225783;0;0
5/15/2025 11:39:17 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:40:08 PM;91225783;0;;;91225784;91242349;91225184;91241705;5/15/2025 11:39:22 PM;15921;00:00:45;Backward;TGLS_113;2;2;;85;85;9212804;0;2
5/15/2025 11:39:17 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:39:22 PM;91241705;0;;7N0309;9212802;9212170;9213430;9212804;5/15/2025 11:39:17 PM;2;00:00:05;Backward;TGLS_101;1;2;;85;85;9212804;0;2
5/15/2025 11:39:14 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:39:16 PM;2860109;0;;L9-C40-L - WH3 (N 4398);2860110;2800163;2898037;2860106;5/15/2025 11:39:14 PM;4;00:00:02;Forward;TGLS_201;1;1;;0;0;2860106;0;1
5/15/2025 11:39:01 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:39:13 PM;9212804;0;;7N0309;9212802;9212170;9213430;58814025;5/15/2025 11:39:09 PM;49601223;00:00:04;Backward;TGLS_113;2;2;;85;85;58823246;0;0
5/15/2025 11:39:01 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:39:09 PM;58814025;0;;;58814021;58813382;58823904;58823246;5/15/2025 11:39:01 PM;9225;00:00:07;Backward;TGLS_113;1;2;;85;85;58823246;0;0
5/15/2025 11:38:27 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:39:00 PM;58823246;0;;;58823244;58813382;58823904;58814020;5/15/2025 11:38:32 PM;9224;00:00:27;Forward;TGLS_113;2;2;;85;85;9212799;0;2
5/15/2025 11:38:27 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:38:32 PM;58814020;0;;7N0309;9212802;9212170;9213430;9212799;5/15/2025 11:38:27 PM;3;00:00:05;Forward;TGLS_101;1;2;;85;85;9212799;0;2
5/15/2025 11:38:21 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:38:26 PM;2860107;0;;L9-C40-R - WH3 (N 4397);2860107;2800163;2898037;2858652;5/15/2025 11:38:21 PM;1455;00:00:05;Forward;TGLS_201;1;1;;0;0;2858652;0;1
5/15/2025 11:38:04 PM;7S0309;(40) Move in;(1) OK;5/15/2025 11:38:20 PM;9212799;0;;7N0309;9212802;9212170;9213430;51025967;5/15/2025 11:38:17 PM;41813165;00:00:03;Forward;TGLS_113;2;2;;85;85;51010146;0;0
5/15/2025 11:38:04 PM;7S0309;(30) Move;(1) OK;5/15/2025 11:38:17 PM;51025967;0;;;51025970;51026607;51009486;51010146;5/15/2025 11:38:04 PM;15824;00:00:12;Forward;TGLS_113;1;2;;85;85;51010146;0;0
5/15/2025 11:37:13 PM;7S0309;(30) Move;(21) OK silent warning;5/15/2025 11:38:04 PM;51010146;0;;;51010146;51026607;51009486;51025963;5/15/2025 11:37:18 PM;15817;00:00:45;Backward;TGLS_113;2;2;;85;85;9212805;0;2
5/15/2025 11:37:13 PM;7S0309;(50) Move out;(1) OK;5/15/2025 11:37:18 PM;51025963;0;;7N0309;9212802;9212170;9213430;9212805;5/15/2025 11:37:13 PM;3;00:00:05;Backward;TGLS_101;1;2;;85;85;9212805;0;2
5/15/2025 11:37:11 PM;7N0309;(30) Move;(1) OK;5/15/2025 11:37:13 PM;2858651;0;;L9-C39-L - WH3 (N 4396);2858651;2800163;2898037;2858643;5/15/2025 11:37:11 PM;8;00:00:02;Forward;TGLS_201;1;1;;0;0;2858643;0;1
