ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC;Parametri
3;2025-05-15 23:54:56;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:55:04;58879027;0;;;58879025;58878381;58888923;58888258;2025-05-15 23:54:56;9233;00:00:07;Backward;TGLS_113;1;2;;83;83;58888258;0;0
3;2025-05-15 23:54:23;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:54:55;58888258;0;;;58888263;58878381;58888923;58879031;2025-05-15 23:54:28;9232;00:00:26;Forward;TGLS_113;2;2;;84;83;9212799;0;2
3;2025-05-15 23:54:23;7S0309;(50) Uscita;(1) OK;2025-05-15 23:54:28;58879031;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:54:23;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
3;2025-05-15 23:54:17;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:54:22;2871781;0;;L9-C48-R - WH3 (N 4413);2871782;2800163;2898037;2870324;2025-05-15 23:54:17;1458;00:00:05;Forward;TGLS_201;1;1;;0;0;2870324;0;1
3;2025-05-15 23:54:00;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:54:17;9212799;0;;7N0309;9212802;9212170;9213430;50835893;2025-05-15 23:54:12;41623091;00:00:04;Forward;TGLS_113;2;2;;84;84;50820087;0;0
3;2025-05-15 23:54:00;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:54:12;50835893;0;;;50835896;50836537;50819429;50820087;2025-05-15 23:54:00;15809;00:00:11;Forward;TGLS_113;1;2;;84;84;50820087;0;0
3;2025-05-15 23:53:09;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:54:00;50820087;0;;;50820089;50836537;50819429;50835887;2025-05-15 23:53:15;15798;00:00:44;Backward;TGLS_113;2;2;;84;84;9212804;0;2
3;2025-05-15 23:53:09;7S0309;(50) Uscita;(1) OK;2025-05-15 23:53:15;50835887;0;;7N0309;9212802;9212170;9213430;9212804;2025-05-15 23:53:09;2;00:00:05;Backward;TGLS_101;1;2;;84;84;9212804;0;2
3;2025-05-15 23:52:56;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:53:09;9212804;0;;7N0309;9212802;9212170;9213430;58868227;2025-05-15 23:53:05;49655425;00:00:04;Backward;TGLS_113;2;2;;84;84;58877463;0;0
3;2025-05-15 23:52:56;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:53:04;58868227;0;;;58868224;58867581;58878122;58877463;2025-05-15 23:52:56;9239;00:00:08;Backward;TGLS_113;1;2;;84;84;58877463;0;0
3;2025-05-15 23:52:22;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:52:55;58877462;0;;;58877462;58867581;58878122;58868235;2025-05-15 23:52:27;9227;00:00:28;Forward;TGLS_113;2;2;;84;84;9212799;0;2
3;2025-05-15 23:52:22;7S0309;(50) Uscita;(1) OK;2025-05-15 23:52:27;58868235;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-15 23:52:22;3;00:00:05;Forward;TGLS_101;1;2;;84;84;9212799;0;2
3;2025-05-15 23:52:16;7N0309;(30) Spostamento;(1) OK;2025-05-15 23:52:21;2870324;0;;L9-C47-R - WH3 (N 4411);2870325;2800163;2898037;2868866;2025-05-15 23:52:16;1459;00:00:05;Forward;TGLS_201;1;1;;0;0;2868866;0;1
3;2025-05-15 23:51:58;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:52:14;9212799;0;;7N0309;9212802;9212170;9213430;50853328;2025-05-15 23:52:10;41640526;00:00:04;Forward;TGLS_113;2;2;;84;84;50837492;0;0
3;2025-05-15 23:51:58;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:52:10;50853328;0;;;50853332;50853971;50836833;50837492;2025-05-15 23:51:58;15840;00:00:11;Forward;TGLS_113;1;2;;84;84;50837492;0;0
3;2025-05-15 23:51:07;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-15 23:51:57;50837492;0;;;50837493;50853971;50836833;50853319;2025-05-15 23:51:13;15826;00:00:44;Backward;TGLS_113;2;2;;84;84;9212805;0;2
3;2025-05-15 23:51:07;7S0309;(50) Uscita;(1) OK;2025-05-15 23:51:13;50853319;0;;7N0309;9212802;9212170;9213430;9212805;2025-05-15 23:51:07;3;00:00:05;Backward;TGLS_101;1;2;;84;84;9212805;0;2
3;2025-05-15 23:50:53;7S0309;(40) Ingresso;(1) OK;2025-05-15 23:51:06;9212805;0;;7N0309;9212802;9212170;9213430;58857438;2025-05-15 23:51:01;49644636;00:00:04;Backward;TGLS_113;2;2;;84;84;58866673;0;0
3;2025-05-15 23:50:53;7S0309;(30) Spostamento;(1) OK;2025-05-15 23:51:01;58857438;0;;;58857436;58856788;58867333;58866673;2025-05-15 23:50:53;9237;00:00:07;Backward;TGLS_113;1;2;;84;84;58866673;0;0
