ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC;Parametri
3;2025-05-13 15:37:35;7N0309;(20) Deposito con catena;(1) OK;2025-05-13 15:37:42;2803068;24577;2118907;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2803068;2025-05-13 15:37:35;0;00:00:07;Forward;TGLS_202;1;1;;0;0;2803068;739;1
3;2025-05-13 15:37:06;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:37:33;2803067;0;;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2861569;2025-05-13 15:37:06;58501;00:00:26;Backward;TGLS_202;1;1;;0;0;2861569;0;1
3;2025-05-13 15:36:41;7S0409;(40) Ingresso;(1) OK;2025-05-13 15:37:16;9225301;0;;7N0409;9225303;9224730;9225928;76110402;2025-05-13 15:37:11;66885099;00:00:05;Forward;TGLS_113;6;6;;81;81;9225300;0;1
3;2025-05-13 15:36:41;7S0409;(30) Spostamento;(1) OK;2025-05-13 15:37:11;76110402;0;;;76110406;76111063;76101467;76102130;2025-05-13 15:37:05;8276;00:00:05;Forward;TGLS_113;5;6;;81;81;9225300;0;1
3;2025-05-13 15:36:41;7S0409;(20) Deposito;(1) OK;2025-05-13 15:37:05;76102130;19249;2176274;;76102127;76111063;76101467;76102130;2025-05-13 15:37:03;3;00:00:01; ;TGLS_223;4;6;;81;81;9225300;755;1
3;2025-05-13 15:36:41;7S0409;(30) Spostamento;(1) OK;2025-05-13 15:37:03;76102130;19249;2176274;;76102127;76111063;76101467;76110405;2025-05-13 15:36:50;8278;00:00:13;Backward;TGLS_213;3;6;;81;81;9225300;755;1
3;2025-05-13 15:36:41;7S0409;(50) Uscita;(1) OK;2025-05-13 15:36:50;76110405;19249;2176274;7N0409;9225303;9224730;9225928;9225299;2025-05-13 15:36:45;4;00:00:04;Backward;TGLS_203;2;6;;81;81;9225300;755;1
3;2025-05-13 15:36:41;7S0409;(10) Prelievo;(1) OK;2025-05-13 15:36:45;9225299;19249;2176274;7N0409;9225303;9224730;9225928;9225300;2025-05-13 15:36:41;3;00:00:03; ;TGLS_107;1;6;;81;81;9225300;755;1
3;2025-05-13 15:36:26;7S0309;(20) Deposito;(1) OK;2025-05-13 15:37:08;9212800;24577;2118907;7N0309;9212802;9212170;9213430;9212800;2025-05-13 15:37:06;2;00:00:01; ;TGLS_203;6;6;;83;83;9212799;739;1
3;2025-05-13 15:36:26;7S0309;(40) Ingresso;(1) OK;2025-05-13 15:37:06;9212800;24577;2118907;7N0309;9212802;9212170;9213430;60981615;2025-05-13 15:36:59;51768813;00:00:06;Forward;TGLS_213;5;6;;83;83;9212799;739;1
3;2025-05-13 15:36:26;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:36:59;60981615;24577;2118907;;60981622;60982256;60965125;60967680;2025-05-13 15:36:46;13942;00:00:13;Forward;TGLS_223;4;6;;83;83;9212799;739;1
3;2025-05-13 15:36:26;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:36:46;60967680;24577;2118907;;60967679;60982256;60965125;60967680;2025-05-13 15:36:43;1;00:00:03; ;TGLS_125;3;6;;83;83;9212799;739;1
3;2025-05-13 15:36:26;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:36:42;60967680;24577;2118907;;60967679;60982256;60965125;60981612;2025-05-13 15:36:31;13933;00:00:11;Backward;TGLS_103;2;6;;83;83;9212799;739;1
3;2025-05-13 15:36:26;7S0309;(50) Uscita;(1) OK;2025-05-13 15:36:31;60981612;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:36:26;3;00:00:05;Backward;TGLS_101;1;6;;83;83;9212799;0;1
3;2025-05-13 15:36:09;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:36:25;2861570;0;;L9-C41-L - WH3 (N 4400);2861569;2800163;2898037;2890760;2025-05-13 15:36:09;29191;00:00:15;Backward;TGLS_201;1;1;;0;0;2890760;0;1
3;2025-05-13 15:36:04;7N0409;(30) Spostamento;(1) OK;2025-05-13 15:36:41;3843989;19249;2176274;L9-C29-L - WH4 (N 4504);3843987;3800078;3897981;3802987;2025-05-13 15:36:21;41000;00:00:19;Forward;TGLS_202;3;3;;0;0;3802987;755;1
3;2025-05-13 15:36:04;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 15:36:21;3802987;0;;L9-C29-L - WH4 (N 4504);3843987;3800078;3897981;3802987;2025-05-13 15:36:12;41000;00:00:08;Backward;TGLS_202;2;3;;0;0;3802987;0;1
3;2025-05-13 15:36:04;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 15:36:12;3802987;19249;2176274;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3802987;2025-05-13 15:36:04;3;00:00:07;Backward;TGLS_201;1;3;;0;0;3802987;755;1
3;2025-05-13 15:32:34;7S0309;(40) Ingresso;(1) OK;2025-05-13 15:33:13;9212799;0;;7N0309;9212802;9212170;9213430;59030130;2025-05-13 15:33:10;49817328;00:00:03;Forward;TGLS_113;6;6;;84;83;9212798;0;1
3;2025-05-13 15:32:34;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:33:10;59030130;0;;;59030132;59030766;59013646;59018124;2025-05-13 15:33:00;12008;00:00:09;Forward;TGLS_113;5;6;;84;83;9212798;0;1
3;2025-05-13 15:32:34;7S0309;(20) Deposito;(1) OK;2025-05-13 15:33:00;59018124;2459;2176258;;59018119;59030766;59013646;59018122;2025-05-13 15:32:58;3;00:00:02; ;TGLS_223;4;6;;84;84;9212798;849;1
3;2025-05-13 15:32:34;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:32:58;59018122;2459;2176258;;59018119;59030766;59013646;59030124;2025-05-13 15:32:44;12005;00:00:13;Backward;TGLS_213;3;6;;84;84;9212798;849;1
3;2025-05-13 15:32:34;7S0309;(50) Uscita;(1) OK;2025-05-13 15:32:44;59030124;2459;2176258;7N0309;9212802;9212170;9213430;9212798;2025-05-13 15:32:37;4;00:00:07;Backward;TGLS_203;2;6;;84;84;9212798;849;1
3;2025-05-13 15:32:34;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:32:37;9212798;2459;2176258;7N0309;9212802;9212170;9213430;9212798;2025-05-13 15:32:34;4;00:00:03; ;TGLS_107;1;6;;84;84;9212798;849;1
3;2025-05-13 15:31:36;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:32:32;2890761;2459;2176258;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803073;2025-05-13 15:31:57;87686;00:00:34;Forward;TGLS_202;4;4;;0;0;2803068;849;1
3;2025-05-13 15:31:36;7N0309;(60) Posizionamento con catene;(1) OK;2025-05-13 15:31:57;2803073;0;;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803073;2025-05-13 15:31:45;87686;00:00:12;Backward;TGLS_202;3;4;;0;0;2803068;0;1
3;2025-05-13 15:31:36;7N0309;(10) Prelievo con catena;(1) OK;2025-05-13 15:31:45;2803073;2459;2176258;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2803073;2025-05-13 15:31:38;0;00:00:06;Forward;TGLS_201;2;4;;0;0;2803068;849;1
3;2025-05-13 15:31:36;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:31:38;2803073;0;;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2803068;2025-05-13 15:31:36;5;00:00:02;Forward;TGLS_201;1;4;;0;0;2803068;0;1
3;2025-05-13 15:31:15;7N0309;(20) Deposito con catena;(1) OK;2025-05-13 15:31:33;2803068;24580;2118910;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2803068;2025-05-13 15:31:15;0;00:00:18;Forward;TGLS_202;1;1;;0;0;2803068;739;1
3;2025-05-13 15:30:46;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:31:12;2803068;0;;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2861570;2025-05-13 15:30:46;58502;00:00:26;Backward;TGLS_202;1;1;;0;0;2861570;0;1
3;2025-05-13 15:30:05;7S0309;(20) Deposito;(1) OK;2025-05-13 15:30:48;9212797;24580;2118910;7N0309;9212802;9212170;9213430;9212797;2025-05-13 15:30:45;5;00:00:02; ;TGLS_203;6;6;;84;84;9212799;739;1
3;2025-05-13 15:30:05;7S0309;(40) Ingresso;(21) OK silent warning;2025-05-13 15:30:45;9212797;24580;2118910;7N0309;9212802;9212170;9213430;60981614;2025-05-13 15:30:36;51768812;00:00:08;Forward;TGLS_213;5;6;;84;84;9212799;739;1
3;2025-05-13 15:30:05;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:30:36;60981614;24580;2118910;;60981622;60982256;60965125;60968627;2025-05-13 15:30:23;12995;00:00:12;Forward;TGLS_223;4;6;;84;84;9212799;739;1
3;2025-05-13 15:30:05;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:30:23;60968627;24580;2118910;;60968626;60982256;60965125;60968627;2025-05-13 15:30:21;1;00:00:02; ;TGLS_125;3;6;;84;84;9212799;739;1
3;2025-05-13 15:30:05;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:30:21;60968627;24580;2118910;;60968626;60982256;60965125;60981614;2025-05-13 15:30:10;12988;00:00:10;Backward;TGLS_103;2;6;;84;84;9212799;739;1
3;2025-05-13 15:30:05;7S0309;(50) Uscita;(1) OK;2025-05-13 15:30:10;60981614;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:30:05;3;00:00:05;Backward;TGLS_101;1;6;;84;84;9212799;0;1
3;2025-05-13 15:29:39;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:30:04;2861570;0;;L9-C41-L - WH3 (N 4400);2861569;2800163;2898037;2803068;2025-05-13 15:29:39;58501;00:00:25;Forward;TGLS_201;1;1;;0;0;2803068;0;1
3;2025-05-13 15:29:08;7N0409;(20) Deposito con catena;(1) OK;2025-05-13 15:29:14;3802987;2459;2131065;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3802987;2025-05-13 15:29:08;0;00:00:06;Backward;TGLS_202;1;1;;0;0;3802987;778;1
3;2025-05-13 15:28:58;7N0309;(20) Deposito con catena;(1) OK;2025-05-13 15:29:04;2803068;24591;2118918;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2803068;2025-05-13 15:28:58;0;00:00:06;Forward;TGLS_202;1;1;;0;0;2803068;740;1
3;2025-05-13 15:28:30;7N0409;(30) Spostamento;(1) OK;2025-05-13 15:29:06;3802987;0;;L9-C01-L  (1H09)- WH4 (N 4448);3802987;3800078;3897981;3893625;2025-05-13 15:28:30;90638;00:00:36;Backward;TGLS_202;1;1;;0;0;3893625;0;1
3;2025-05-13 15:28:28;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:28:55;2803068;0;;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2861569;2025-05-13 15:28:28;58501;00:00:26;Backward;TGLS_202;1;1;;0;0;2861569;0;1
3;2025-05-13 15:28:14;7S0409;(20) Deposito;(1) OK;2025-05-13 15:28:32;9225300;2459;2131065;7N0409;9225303;9224730;9225928;9225300;2025-05-13 15:28:30;3;00:00:02; ;TGLS_203;5;5;;81;81;9225305;778;1
3;2025-05-13 15:28:14;7S0409;(41) Ingresso da quota parziale;(1) OK;2025-05-13 15:28:29;9225300;2459;2131065;7N0409;9225303;9224730;9225928;77210894;2025-05-13 15:28:25;67985591;00:00:04;Forward;TGLS_213;4;5;;81;81;9225305;778;1
3;2025-05-13 15:28:14;7S0409;(10) Prelievo;(1) OK;2025-05-13 15:28:25;77210894;2459;2131065;;77210894;77211302;77201715;77210895;2025-05-13 15:28:22;1;00:00:02; ;TGLS_125;3;5;;81;81;9225305;778;1
3;2025-05-13 15:28:14;7S0409;(31) Movimento parziale;(21) OK silent warning;2025-05-13 15:28:22;77210895;2459;2131065;;77210894;77211302;77201715;77211307;2025-05-13 15:28:18;413;00:00:03;Backward;TGLS_103;2;5;;81;81;9225305;778;1
3;2025-05-13 15:28:14;7S0409;(51) Uscita parziale;(1) OK;2025-05-13 15:28:18;77211307;0;;7N0409;9225303;9224730;9225928;9225305;2025-05-13 15:28:14;2;00:00:03;Backward;TGLS_101;1;5;;81;81;9225305;0;1
3;2025-05-13 15:27:48;7S0309;(20) Deposito;(1) OK;2025-05-13 15:28:30;9212797;24591;2118918;7N0309;9212802;9212170;9213430;9212797;2025-05-13 15:28:28;5;00:00:01; ;TGLS_203;6;6;;84;84;9212799;740;1
3;2025-05-13 15:27:48;7S0309;(40) Ingresso;(21) OK silent warning;2025-05-13 15:28:28;9212797;24591;2118918;7N0309;9212802;9212170;9213430;60981615;2025-05-13 15:28:20;51768813;00:00:08;Forward;TGLS_213;5;6;;84;84;9212799;740;1
3;2025-05-13 15:27:48;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:28:20;60981615;24591;2118918;;60981622;60982256;60965125;60969574;2025-05-13 15:28:06;12048;00:00:13;Forward;TGLS_223;4;6;;84;84;9212799;740;1
3;2025-05-13 15:27:48;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:28:06;60969574;24591;2118918;;60969573;60982256;60965125;60969575;2025-05-13 15:28:04;2;00:00:02; ;TGLS_125;3;6;;84;84;9212799;740;1
3;2025-05-13 15:27:48;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:28:04;60969575;24591;2118918;;60969573;60982256;60965125;60981622;2025-05-13 15:27:54;12049;00:00:09;Backward;TGLS_103;2;6;;84;84;9212799;740;1
3;2025-05-13 15:27:48;7S0309;(50) Uscita;(1) OK;2025-05-13 15:27:54;60981622;0;;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:27:48;3;00:00:05;Backward;TGLS_101;1;6;;84;84;9212799;0;1
3;2025-05-13 15:27:48;7N0409;(30) Spostamento;(1) OK;2025-05-13 15:28:13;3893625;0;;L9-C63-R - WH4 (N 4570);3893625;3800078;3897981;3835226;2025-05-13 15:27:48;58399;00:00:24;Forward;TGLS_201;1;1;;0;0;3835226;0;1
3;2025-05-13 15:27:31;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:27:48;2861569;0;;L9-C41-L - WH3 (N 4400);2861569;2800163;2898037;2890760;2025-05-13 15:27:31;29191;00:00:16;Backward;TGLS_201;1;1;;0;0;2890760;0;1
3;2025-05-13 15:25:10;7S0409;(40) Ingresso;(1) OK;2025-05-13 15:25:48;9225305;0;;7N0409;9225303;9224730;9225928;76033994;2025-05-13 15:25:44;66808691;00:00:04;Backward;TGLS_113;6;6;;82;81;9225305;0;1
3;2025-05-13 15:25:10;7S0409;(30) Spostamento;(1) OK;2025-05-13 15:25:44;76033994;0;;;76033990;76033348;76050514;76047945;2025-05-13 15:25:35;13955;00:00:08;Backward;TGLS_113;5;6;;82;81;9225305;0;1
3;2025-05-13 15:25:10;7S0409;(20) Deposito;(1) OK;2025-05-13 15:25:35;76047945;5332;2176215;;76047950;76033348;76050514;76047946;2025-05-13 15:25:33;4;00:00:01; ;TGLS_233;4;6;;82;82;9225305;850;1
3;2025-05-13 15:25:10;7S0409;(30) Spostamento;(1) OK;2025-05-13 15:25:33;76047946;5332;2176215;;76047950;76033348;76050514;76033982;2025-05-13 15:25:19;13968;00:00:13;Forward;TGLS_213;3;6;;82;82;9225305;850;1
3;2025-05-13 15:25:10;7S0409;(50) Uscita;(1) OK;2025-05-13 15:25:19;76033982;5332;2176215;7N0409;9225303;9224730;9225928;9225304;2025-05-13 15:25:14;1;00:00:05;Forward;TGLS_203;2;6;;82;82;9225305;850;1
3;2025-05-13 15:25:10;7S0409;(10) Prelievo;(1) OK;2025-05-13 15:25:14;9225304;5332;2176215;7N0409;9225303;9224730;9225928;9225305;2025-05-13 15:25:10;2;00:00:03; ;TGLS_107;1;6;;82;82;9225305;850;1
3;2025-05-13 15:24:50;7S0309;(40) Ingresso;(1) OK;2025-05-13 15:25:30;9212799;0;;7N0309;9212802;9212170;9213430;59030132;2025-05-13 15:25:26;49817330;00:00:03;Forward;TGLS_113;6;6;;84;84;9212799;0;1
3;2025-05-13 15:24:50;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:25:26;59030132;0;;;59030132;59030766;59013646;59017169;2025-05-13 15:25:17;12963;00:00:09;Forward;TGLS_113;5;6;;84;84;9212799;0;1
3;2025-05-13 15:24:50;7S0309;(20) Deposito;(1) OK;2025-05-13 15:25:17;59017169;16556;2176224;;59017164;59030766;59013646;59017168;2025-05-13 15:25:15;4;00:00:02; ;TGLS_223;4;6;;84;84;9212799;848;1
3;2025-05-13 15:24:50;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:25:15;59017168;16556;2176224;;59017164;59030766;59013646;59030124;2025-05-13 15:25:00;12960;00:00:14;Backward;TGLS_213;3;6;;84;84;9212799;848;1
3;2025-05-13 15:24:50;7S0309;(50) Uscita;(1) OK;2025-05-13 15:25:00;59030124;16556;2176224;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:24:55;3;00:00:04;Backward;TGLS_203;2;6;;84;84;9212799;848;1
3;2025-05-13 15:24:50;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:24:55;9212799;16556;2176224;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:24:50;3;00:00:04; ;TGLS_107;1;6;;84;84;9212799;848;1
3;2025-05-13 15:24:31;7N0409;(30) Spostamento;(1) OK;2025-05-13 15:25:09;3835227;5332;2176215;L9-C23-R - WH4 (N 4491);3835226;3800078;3897981;3802991;2025-05-13 15:24:50;32235;00:00:18;Forward;TGLS_202;3;3;;0;0;3802991;850;1
3;2025-05-13 15:24:31;7N0409;(60) Posizionamento con catene;(1) OK;2025-05-13 15:24:50;3802991;0;;L9-C23-R - WH4 (N 4491);3835226;3800078;3897981;3802991;2025-05-13 15:24:38;32235;00:00:12;Forward;TGLS_202;2;3;;0;0;3802991;0;1
3;2025-05-13 15:24:31;7N0409;(10) Prelievo con catena;(1) OK;2025-05-13 15:24:38;3802991;5332;2176215;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3802991;2025-05-13 15:24:31;1;00:00:07;Backward;TGLS_201;1;3;;0;0;3802991;850;1
3;2025-05-13 15:23:23;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:24:49;2890761;16556;2176224;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803074;2025-05-13 15:24:14;87685;00:00:34;Forward;TGLS_202;4;4;;0;0;2890760;848;1
3;2025-05-13 15:23:23;7N0309;(60) Posizionamento con catene;(1) OK;2025-05-13 15:24:14;2803074;0;;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803074;2025-05-13 15:24:03;87685;00:00:11;Backward;TGLS_202;3;4;;0;0;2890760;0;1
3;2025-05-13 15:23:23;7N0309;(10) Prelievo con catena;(1) OK;2025-05-13 15:24:03;2803074;16556;2176224;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2803073;2025-05-13 15:23:56;0;00:00:06;Forward;TGLS_201;2;4;;0;0;2890760;848;1
3;2025-05-13 15:23:23;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:23:56;2803073;0;;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2890760;2025-05-13 15:23:23;87687;00:00:33;Backward;TGLS_201;1;4;;0;0;2890760;0;1
3;2025-05-13 15:22:35;7S0309;(40) Ingresso;(1) OK;2025-05-13 15:23:17;9212799;0;;7N0309;9212802;9212170;9213430;59030128;2025-05-13 15:23:13;49817326;00:00:03;Forward;TGLS_113;6;6;;85;84;9212799;0;1
3;2025-05-13 15:22:35;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:23:13;59030128;0;;;59030132;59030766;59013646;59016214;2025-05-13 15:23:03;13918;00:00:10;Forward;TGLS_113;5;6;;85;84;9212799;0;1
3;2025-05-13 15:22:35;7S0309;(20) Deposito;(1) OK;2025-05-13 15:23:03;59016214;18148;2176220;;59016211;59030766;59013646;59016214;2025-05-13 15:23:00;3;00:00:02; ;TGLS_223;4;6;;85;84;9212799;847;1
3;2025-05-13 15:22:35;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-13 15:23:00;59016214;18148;2176220;;59016211;59030766;59013646;59030122;2025-05-13 15:22:44;13911;00:00:16;Backward;TGLS_213;3;6;;85;84;9212799;847;1
3;2025-05-13 15:22:35;7S0309;(50) Uscita;(1) OK;2025-05-13 15:22:44;59030122;18148;2176220;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:22:38;3;00:00:05;Backward;TGLS_203;2;6;;85;85;9212799;847;1
3;2025-05-13 15:22:35;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:22:38;9212799;18148;2176220;7N0309;9212802;9212170;9213430;9212799;2025-05-13 15:22:35;3;00:00:03; ;TGLS_107;1;6;;85;85;9212799;847;1
3;2025-05-13 15:21:39;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:22:34;2890761;18148;2176220;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803073;2025-05-13 15:21:59;87686;00:00:34;Forward;TGLS_202;4;4;;0;0;2803068;847;1
3;2025-05-13 15:21:39;7N0309;(60) Posizionamento con catene;(1) OK;2025-05-13 15:21:59;2803073;0;;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803073;2025-05-13 15:21:48;87686;00:00:11;Backward;TGLS_202;3;4;;0;0;2803068;0;1
3;2025-05-13 15:21:39;7N0309;(10) Prelievo con catena;(1) OK;2025-05-13 15:21:48;2803073;18148;2176220;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2803072;2025-05-13 15:21:41;1;00:00:07;Forward;TGLS_201;2;4;;0;0;2803068;847;1
3;2025-05-13 15:21:39;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:21:41;2803072;0;;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2803068;2025-05-13 15:21:39;5;00:00:01;Forward;TGLS_201;1;4;;0;0;2803068;0;1
3;2025-05-13 15:20:49;7N0409;(30) Spostamento;(1) OK;2025-05-13 15:21:08;3802991;0;;L9-C01-R  (1G09)- WH4 (N 4447);3802990;3800078;3897981;3838146;2025-05-13 15:20:49;35156;00:00:18;Backward;TGLS_201;1;1;;0;0;3838146;0;1
3;2025-05-13 15:15:19;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:15:53;2803068;0;;L9-C01-R  (1E09)- WH3 (N 4320);2803068;2800163;2898037;2890760;2025-05-13 15:15:19;87692;00:00:33;Backward;TGLS_201;1;1;;0;0;2890760;0;1
3;2025-05-13 15:09:31;7S0309;(40) Ingresso;(1) OK;2025-05-13 15:10:13;9212799;0;;7N0309;9212802;9212170;9213430;59030131;2025-05-13 15:10:09;49817329;00:00:04;Forward;TGLS_113;6;6;;85;85;9212805;0;1
3;2025-05-13 15:09:31;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:10:09;59030131;0;;;59030132;59030766;59013646;59015261;2025-05-13 15:09:58;14871;00:00:10;Forward;TGLS_113;5;6;;85;85;9212805;0;1
3;2025-05-13 15:09:31;7S0309;(20) Deposito;(1) OK;2025-05-13 15:09:58;59015261;12652;2176138;;59015256;59030766;59013646;59015260;2025-05-13 15:09:56;4;00:00:02; ;TGLS_223;4;6;;85;85;9212805;847;1
3;2025-05-13 15:09:31;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:09:56;59015260;12652;2176138;;59015256;59030766;59013646;59030128;2025-05-13 15:09:41;14872;00:00:14;Backward;TGLS_213;3;6;;85;85;9212805;847;1
3;2025-05-13 15:09:31;7S0309;(50) Uscita;(1) OK;2025-05-13 15:09:41;59030128;12652;2176138;7N0309;9212802;9212170;9213430;9212804;2025-05-13 15:09:34;2;00:00:06;Backward;TGLS_203;2;6;;85;85;9212805;847;1
3;2025-05-13 15:09:31;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:09:34;9212804;12652;2176138;7N0309;9212802;9212170;9213430;9212805;2025-05-13 15:09:31;3;00:00:03; ;TGLS_107;1;6;;85;85;9212805;847;1
3;2025-05-13 15:08:04;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:09:30;2890761;12652;2176138;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803074;2025-05-13 15:08:55;87685;00:00:34;Forward;TGLS_202;4;4;;0;0;2886381;847;1
3;2025-05-13 15:08:04;7N0309;(60) Posizionamento con catene;(1) OK;2025-05-13 15:08:55;2803074;0;;L9-C61-L - WH3 (N 4440);2890759;2800163;2898037;2803074;2025-05-13 15:08:43;87685;00:00:12;Backward;TGLS_202;3;4;;0;0;2886381;0;1
3;2025-05-13 15:08:04;7N0309;(10) Prelievo con catena;(1) OK;2025-05-13 15:08:43;2803074;12652;2176138;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2803073;2025-05-13 15:08:37;0;00:00:06;Forward;TGLS_201;2;4;;0;0;2886381;847;1
3;2025-05-13 15:08:04;7N0309;(30) Spostamento;(1) OK;2025-05-13 15:08:37;2803073;0;;L9-C01-L  (1F09)- WH3 (N 4321);2803073;2800163;2898037;2886381;2025-05-13 15:08:04;83308;00:00:32;Backward;TGLS_201;1;4;;0;0;2886381;0;1
3;2025-05-13 15:07:29;7S0309;(40) Ingresso;(1) OK;2025-05-13 15:08:02;9212804;0;;7N0309;9212802;9212170;9213430;50972520;2025-05-13 15:07:58;41759718;00:00:03;Backward;TGLS_113;6;6;;86;86;9212807;0;1
3;2025-05-13 15:07:29;7S0309;(30) Spostamento;(1) OK;2025-05-13 15:07:58;50972520;0;;;50972517;50971852;50982415;50976063;2025-05-13 15:07:53;3546;00:00:05;Backward;TGLS_113;5;6;;86;86;9212807;0;1
3;2025-05-13 15:07:29;7S0309;(20) Deposito;(1) OK;2025-05-13 15:07:53;50976063;4098;2176154;;50976067;50971852;50982415;50976063;2025-05-13 15:07:50;4;00:00:02; ;TGLS_233;4;6;;86;86;9212807;945;1
3;2025-05-13 15:07:29;7S0309;(30) Spostamento;(21) OK silent warning;2025-05-13 15:07:50;50976063;4098;2176154;;50976067;50971852;50982415;50972509;2025-05-13 15:07:38;3558;00:00:12;Forward;TGLS_213;3;6;;86;86;9212807;945;1
3;2025-05-13 15:07:29;7S0309;(50) Uscita;(1) OK;2025-05-13 15:07:38;50972509;4098;2176154;7N0309;9212802;9212170;9213430;9212807;2025-05-13 15:07:32;5;00:00:06;Forward;TGLS_203;2;6;;86;86;9212807;945;1
3;2025-05-13 15:07:29;7S0309;(10) Prelievo;(1) OK;2025-05-13 15:07:32;9212807;4098;2176154;7N0309;9212802;9212170;9213430;9212807;2025-05-13 15:07:29;5;00:00:03; ;TGLS_107;1;6;;86;86;9212807;945;1
3;2025-05-13 15:07:11;7S0409;(40) Ingresso;(1) OK;2025-05-13 15:07:50;9225305;0;;7N0409;9225303;9224730;9225928;76183297;2025-05-13 15:07:46;66957994;00:00:04;Backward;TGLS_113;6;6;;83;82;9225304;0;1
3;2025-05-13 15:07:11;7S0409;(30) Spostamento;(1) OK;2025-05-13 15:07:46;76183297;0;;;76183296;76182628;76199819;76199152;2025-05-13 15:07:36;15856;00:00:10;Backward;TGLS_113;5;6;;83;82;9225304;0;1
3;2025-05-13 15:07:11;7S0409;(20) Deposito;(24) OK quota teorica;2025-05-13 15:07:36;76199152;8172;2176143;;76199159;76182628;76199819;76199154;2025-05-13 15:07:33;5;00:00:02; ;TGLS_233;4;6;;83;83;9225304;945;1
