Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Peso UDC
03/03/2025 20:09:42;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:09:52;202887;0;;L10-C00-R  (C7)-WH1;202889;200220;279539;212104;03/03/2025 20:09:42;9215;00:00:10;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 20:04:39;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 20:04:41;12701871;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 20:04:39;2;00:00:01; ;Unknown;1;1;;67;67;0
03/03/2025 20:04:02;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:04:34;12701871;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;10486213;03/03/2025 20:04:30;2215656;00:00:04;Indietro;TGLS_113;5;5;;67;67;0
03/03/2025 20:04:02;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:04:30;10486213;0;;L3-C05-R -WH1;10486205;10485570;10495998;10493595;03/03/2025 20:04:22;7390;00:00:07;Indietro;TGLS_133;4;5;;67;67;0
03/03/2025 20:04:02;Satellite3;(20) Deposito;(1) OK;03/03/2025 20:04:22;10493595;1417;100800156102248877;L3-C05-R -WH1;10493597;10485570;10495998;10493595;03/03/2025 20:04:20;2;00:00:02; ;TGLS_233;3;5;;67;67;524
03/03/2025 20:04:02;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:04:20;10493595;1417;100800156102248877;L3-C05-R -WH1;10493597;10485570;10495998;10486238;03/03/2025 20:04:07;7359;00:00:12;Avanti;TGLS_213;2;5;;67;67;524
03/03/2025 20:04:02;Satellite3;(50) Uscita;(1) OK;03/03/2025 20:04:07;10486238;1417;100800156102248877;L3-C05-R -WH1;12701869;12701260;12702480;12701872;03/03/2025 20:04:02;3;00:00:05;Avanti;TGLS_203;1;5;;67;67;524
03/03/2025 20:03:57;Satellite3;(10) Prelievo;(1) OK;03/03/2025 20:04:00;12701872;1417;100800156102248877;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 20:03:57;3;00:00:03; ;TGLS_107;1;1;;67;67;524
03/03/2025 20:03:43;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 20:03:45;12701872;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 20:03:43;3;00:00:02; ;Unknown;1;1;;67;67;0
03/03/2025 20:03:39;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:04:02;212101;0;;L3-C05-L -WH1;212104;200220;279539;259467;03/03/2025 20:03:39;47363;00:00:22;Indietro;TGLS_202;1;1;;0;0;0
03/03/2025 20:03:06;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 20:03:42;12701872;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 20:03:41;3;00:00:01; ;Unknown;7;7;;67;67;0
03/03/2025 20:03:06;Satellite3;(20) Deposito;(1) OK;03/03/2025 20:03:41;12701872;1417;100800156102248877;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 20:03:38;3;00:00:02; ;TGLS_203;6;7;;67;67;524
03/03/2025 20:03:06;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:03:38;12701872;1417;100800156102248877;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9464384;03/03/2025 20:03:32;3237485;00:00:06;Indietro;TGLS_213;5;7;;67;67;524
03/03/2025 20:03:06;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:03:32;9464384;1417;100800156102248877;L3-C37-R -WH1;9464374;9463738;9474152;9472649;03/03/2025 20:03:21;8275;00:00:10;Indietro;TGLS_233;4;7;;67;67;524
03/03/2025 20:03:06;Satellite3;(10) Prelievo;(1) OK;03/03/2025 20:03:21;9472649;1417;100800156102248877;L3-C37-R -WH1;9472651;9463738;9474152;9472649;03/03/2025 20:03:19;2;00:00:02; ;TGLS_134;3;7;;67;67;524
03/03/2025 20:03:06;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:03:19;9472649;1417;100800156102248877;L3-C37-R -WH1;9472651;9463738;9474152;9464410;03/03/2025 20:03:11;8241;00:00:08;Avanti;TGLS_101;2;7;;67;67;524
03/03/2025 20:03:06;Satellite3;(50) Uscita;(1) OK;03/03/2025 20:03:11;9464410;0;;L3-C37-R -WH1;12701869;12701260;12702480;12701866;03/03/2025 20:03:06;3;00:00:04;Avanti;TGLS_101;1;7;;67;67;0
03/03/2025 20:02:45;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 20:02:47;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701865;03/03/2025 20:02:45;4;00:00:02; ;Unknown;1;1;;67;67;0
03/03/2025 20:02:42;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 20:02:44;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701865;03/03/2025 20:02:42;4;00:00:01; ;Unknown;1;1;;67;67;0
03/03/2025 20:02:42;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:03:06;259468;0;;L3-C37-L -WH1;259466;200220;279539;206191;03/03/2025 20:02:42;53275;00:00:23;Avanti;TGLS_201;1;1;;0;0;0
03/03/2025 20:02:20;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:02:41;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9343768;03/03/2025 20:02:36;3358101;00:00:05;Avanti;TGLS_113;7;7;;67;67;0
03/03/2025 20:02:20;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:02:36;9343768;0;;L3-C01-L -WH1;9343776;9344415;9321464;9343684;03/03/2025 20:02:34;92;00:00:01;Avanti;TGLS_123;6;7;;67;67;0
03/03/2025 20:02:20;Satellite3;(20) Deposito;(1) OK;03/03/2025 20:02:34;9343684;1647;100800156102251655;L3-C01-L -WH1;9343679;9344415;9321464;9343684;03/03/2025 20:02:32;5;00:00:02; ;TGLS_223;5;7;;67;67;537
03/03/2025 20:02:20;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:02:32;9343684;1647;100800156102251655;L3-C01-L -WH1;9343679;9344415;9321464;9343774;03/03/2025 20:02:30;95;00:00:02;Indietro;TGLS_213;4;7;;67;67;537
03/03/2025 20:02:20;Satellite3;(50) Uscita;(1) OK;03/03/2025 20:02:30;9343774;1647;100800156102251655;L3-C01-L -WH1;12701869;12701260;12702480;12701870;03/03/2025 20:02:25;1;00:00:04;Indietro;TGLS_203;3;7;;67;67;537
03/03/2025 20:02:20;Satellite3;(10) Prelievo;(1) OK;03/03/2025 20:02:25;12701870;1647;100800156102251655;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701870;03/03/2025 20:02:23;1;00:00:02; ;TGLS_107;2;7;;67;67;537
03/03/2025 20:02:20;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 20:02:23;12701870;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701870;03/03/2025 20:02:20;1;00:00:03; ;Unknown;1;7;;67;67;0
03/03/2025 20:01:55;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:02:20;206189;0;;L3-C01-R -WH1;206192;200220;279539;242454;03/03/2025 20:02:20;36262;00:00:00;Indietro;TGLS_202;1;2;;0;0;0
03/03/2025 20:01:55;Shuttle3;(60) Posizionamento con catene;(1) OK;03/03/2025 20:02:20;242454;1647;100800156102251655;;206192;200220;279539;259465;03/03/2025 20:01:55;53273;00:00:24;Indietro;TGLS_202;1;2;;0;0;537
03/03/2025 20:01:22;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 20:01:58;12701870;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701870;03/03/2025 20:01:57;1;00:00:01; ;Unknown;7;7;;67;67;0
03/03/2025 20:01:22;Satellite3;(20) Deposito;(1) OK;03/03/2025 20:01:57;12701870;1647;100800156102251655;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 20:01:55;2;00:00:02; ;TGLS_203;6;7;;67;67;537
03/03/2025 20:01:22;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:01:55;12701871;1647;100800156102251655;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9464384;03/03/2025 20:01:49;3237485;00:00:05;Indietro;TGLS_213;5;7;;67;67;537
03/03/2025 20:01:22;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:01:49;9464384;1647;100800156102251655;L3-C37-R -WH1;9464374;9463738;9474152;9471750;03/03/2025 20:01:36;7376;00:00:13;Indietro;TGLS_233;4;7;;67;67;537
03/03/2025 20:01:22;Satellite3;(10) Prelievo;(1) OK;03/03/2025 20:01:36;9471750;1647;100800156102251655;L3-C37-R -WH1;9471751;9463738;9474152;9471750;03/03/2025 20:01:34;1;00:00:02; ;TGLS_134;3;7;;67;67;537
03/03/2025 20:01:22;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:01:34;9471750;1647;100800156102251655;L3-C37-R -WH1;9471751;9463738;9474152;9464426;03/03/2025 20:01:26;7325;00:00:08;Avanti;TGLS_101;2;7;;67;67;537
03/03/2025 20:01:22;Satellite3;(50) Uscita;(1) OK;03/03/2025 20:01:26;9464426;0;;L3-C37-R -WH1;12701869;12701260;12702480;12701865;03/03/2025 20:01:22;4;00:00:04;Avanti;TGLS_101;1;7;;67;67;0
03/03/2025 20:01:16;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:01:21;259463;0;;L3-C37-R -WH1;259466;200220;279539;260950;03/03/2025 20:01:16;1484;00:00:05;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 20:00:54;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:01:14;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;8245568;03/03/2025 20:01:10;4456301;00:00:04;Avanti;TGLS_113;7;7;;67;67;0
03/03/2025 20:00:54;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:01:10;8245568;0;;L3-C38-L -WH1;8245576;8246216;8223260;8245445;03/03/2025 20:01:08;131;00:00:01;Avanti;TGLS_123;6;7;;67;67;0
03/03/2025 20:00:54;Satellite3;(20) Deposito;(1) OK;03/03/2025 20:01:08;8245445;3521;100800156102624220;L3-C38-L -WH1;8245440;8246216;8223260;8245445;03/03/2025 20:01:06;5;00:00:02; ;TGLS_223;5;7;;67;67;531
03/03/2025 20:00:54;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:01:06;8245445;3521;100800156102624220;L3-C38-L -WH1;8245440;8246216;8223260;8245578;03/03/2025 20:01:03;138;00:00:02;Indietro;TGLS_213;4;7;;67;67;531
03/03/2025 20:00:54;Satellite3;(50) Uscita;(1) OK;03/03/2025 20:01:03;8245578;3521;100800156102624220;L3-C38-L -WH1;12701869;12701260;12702480;12701871;03/03/2025 20:00:59;2;00:00:04;Indietro;TGLS_203;3;7;;67;67;531
03/03/2025 20:00:54;Satellite3;(10) Prelievo;(1) OK;03/03/2025 20:00:59;12701871;3521;100800156102624220;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 20:00:56;2;00:00:02; ;TGLS_107;2;7;;67;67;531
03/03/2025 20:00:54;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 20:00:56;12701871;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 20:00:54;2;00:00:02; ;Unknown;1;7;;67;67;0
03/03/2025 20:00:43;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:00:53;260950;0;;L3-C38-L -WH1;260948;200220;279539;260950;03/03/2025 20:00:53;2;00:00:00;Avanti;TGLS_202;1;2;;0;0;0
03/03/2025 20:00:43;Shuttle3;(60) Posizionamento con catene;(1) OK;03/03/2025 20:00:53;260950;3521;100800156102624220;L3-C38-L -WH1;260948;200220;279539;259466;03/03/2025 20:00:43;1482;00:00:10;Indietro;TGLS_202;1;2;;0;0;531
03/03/2025 20:00:43;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 20:00:48;12701871;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 20:00:46;2;00:00:01; ;Unknown;3;3;;67;67;0
03/03/2025 20:00:43;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 20:00:46;12701871;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701871;03/03/2025 20:00:46;2;00:00:00; ;Unknown;2;3;;67;67;0
03/03/2025 20:00:43;Satellite3;(20) Deposito;(1) OK;03/03/2025 20:00:46;12701871;3521;100800156102624220;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701870;03/03/2025 20:00:43;1;00:00:03; ;TGLS_203;1;3;;67;67;531
03/03/2025 20:00:10;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:00:42;12701870;3521;100800156102624220;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9464384;03/03/2025 20:00:37;3237485;00:00:05;Indietro;TGLS_213;5;5;;67;67;531
03/03/2025 20:00:10;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:00:37;9464384;3521;100800156102624220;L3-C37-R -WH1;9464374;9463738;9474152;9470848;03/03/2025 20:00:24;6474;00:00:12;Indietro;TGLS_233;4;5;;67;67;531
03/03/2025 20:00:10;Satellite3;(10) Prelievo;(1) OK;03/03/2025 20:00:24;9470848;3521;100800156102624220;L3-C37-R -WH1;9470850;9463738;9474152;9470848;03/03/2025 20:00:21;2;00:00:03; ;TGLS_134;3;5;;67;67;531
03/03/2025 20:00:10;Satellite3;(30) Spostamento;(1) OK;03/03/2025 20:00:21;9470848;3521;100800156102624220;L3-C37-R -WH1;9470850;9463738;9474152;9464425;03/03/2025 20:00:14;6425;00:00:06;Avanti;TGLS_101;2;5;;67;67;531
03/03/2025 20:00:10;Satellite3;(50) Uscita;(1) OK;03/03/2025 20:00:14;9464425;0;;L3-C37-R -WH1;12701869;12701260;12702480;12701865;03/03/2025 20:00:10;4;00:00:04;Avanti;TGLS_101;1;5;;67;67;0
03/03/2025 20:00:05;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 20:00:10;259463;0;;L3-C37-R -WH1;259466;200220;279539;260950;03/03/2025 20:00:05;1484;00:00:05;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 19:59:34;Satellite3;(40) Ingresso;(1) OK;03/03/2025 20:00:03;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;8245568;03/03/2025 19:59:59;4456301;00:00:04;Avanti;TGLS_113;7;7;;67;67;0
03/03/2025 19:59:34;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:59:59;8245568;0;;L3-C38-L -WH1;8245576;8246216;8223260;8244540;03/03/2025 19:59:54;1036;00:00:05;Avanti;TGLS_123;6;7;;67;67;0
03/03/2025 19:59:34;Satellite3;(20) Deposito;(1) OK;03/03/2025 19:59:54;8244540;4044;100800156102713955;L3-C38-L -WH1;8244540;8246216;8223260;8244541;03/03/2025 19:59:52;1;00:00:02; ;TGLS_223;5;7;;67;67;458
03/03/2025 19:59:34;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:59:52;8244541;4044;100800156102713955;L3-C38-L -WH1;8244540;8246216;8223260;8245572;03/03/2025 19:59:43;1032;00:00:08;Indietro;TGLS_213;4;7;;67;67;458
03/03/2025 19:59:34;Satellite3;(50) Uscita;(1) OK;03/03/2025 19:59:43;8245572;4044;100800156102713955;L3-C38-L -WH1;12701869;12701260;12702480;12701872;03/03/2025 19:59:39;3;00:00:03;Indietro;TGLS_203;3;7;;67;67;458
03/03/2025 19:59:34;Satellite3;(10) Prelievo;(1) OK;03/03/2025 19:59:39;12701872;4044;100800156102713955;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:59:37;3;00:00:02; ;TGLS_107;2;7;;67;67;458
03/03/2025 19:59:34;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 19:59:37;12701872;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:59:34;3;00:00:03; ;Unknown;1;7;;67;67;0
03/03/2025 19:59:22;Shuttle3;(60) Posizionamento con catene;(1) OK;03/03/2025 19:59:33;260950;4044;100800156102713955;L3-C38-L -WH1;260948;200220;279539;260950;03/03/2025 19:59:22;2;00:00:10;Indietro;TGLS_202;1;1;;0;0;458
03/03/2025 19:59:22;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 19:59:27;12701872;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:59:26;3;00:00:00; ;Unknown;2;2;;67;67;0
03/03/2025 19:59:22;Satellite3;(20) Deposito;(1) OK;03/03/2025 19:59:26;12701872;4044;100800156102713955;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:59:22;3;00:00:03; ;TGLS_203;1;2;;67;67;458
03/03/2025 19:59:22;Shuttle4;(30) Spostamento;(1) OK;03/03/2025 19:59:29;302829;0;;L10-C00-R  (C7)-WH1;302832;300160;379465;307607;03/03/2025 19:59:22;4775;00:00:07;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 19:59:16;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 19:59:22;260950;0;;L3-C38-L -WH1;260948;200220;279539;259465;03/03/2025 19:59:16;1483;00:00:05;Avanti;TGLS_202;1;1;;0;0;0
03/03/2025 19:58:44;Satellite3;(40) Ingresso;(1) OK;03/03/2025 19:59:16;12701871;4044;100800156102713955;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9464384;03/03/2025 19:59:09;3237485;00:00:06;Indietro;TGLS_213;5;5;;67;67;458
03/03/2025 19:58:44;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:59:09;9464384;4044;100800156102713955;L3-C37-R -WH1;9464374;9463738;9474152;9469947;03/03/2025 19:58:58;5573;00:00:11;Indietro;TGLS_233;4;5;;67;67;458
03/03/2025 19:58:44;Satellite3;(10) Prelievo;(1) OK;03/03/2025 19:58:58;9469947;4044;100800156102713955;L3-C37-R -WH1;9469949;9463738;9474152;9469947;03/03/2025 19:58:55;2;00:00:02; ;TGLS_134;3;5;;67;67;458
03/03/2025 19:58:44;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:58:55;9469947;4044;100800156102713955;L3-C37-R -WH1;9469949;9463738;9474152;9464425;03/03/2025 19:58:48;5524;00:00:07;Avanti;TGLS_101;2;5;;67;67;458
03/03/2025 19:58:44;Satellite3;(50) Uscita;(1) OK;03/03/2025 19:58:48;9464425;0;;L3-C37-R -WH1;12701869;12701260;12702480;12701864;03/03/2025 19:58:44;5;00:00:04;Avanti;TGLS_101;1;5;;67;67;0
03/03/2025 19:58:38;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 19:58:43;259463;0;;L3-C37-R -WH1;259466;200220;279539;260949;03/03/2025 19:58:38;1483;00:00:05;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 19:58:05;Satellite3;(40) Ingresso;(1) OK;03/03/2025 19:58:37;12701864;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;8245568;03/03/2025 19:58:33;4456301;00:00:04;Avanti;TGLS_113;7;7;;68;67;0
03/03/2025 19:58:05;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:58:33;8245568;0;;L3-C38-L -WH1;8245576;8246216;8223260;8243640;03/03/2025 19:58:27;1936;00:00:06;Avanti;TGLS_123;6;7;;68;67;0
03/03/2025 19:58:05;Satellite3;(20) Deposito;(1) OK;03/03/2025 19:58:27;8243640;4039;100800156102683067;L3-C38-L -WH1;8243637;8246216;8223260;8243640;03/03/2025 19:58:25;3;00:00:02; ;TGLS_223;5;7;;68;67;798
03/03/2025 19:58:05;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:58:25;8243640;4039;100800156102683067;L3-C38-L -WH1;8243637;8246216;8223260;8245576;03/03/2025 19:58:15;1939;00:00:09;Indietro;TGLS_213;4;7;;68;67;798
03/03/2025 19:58:05;Satellite3;(50) Uscita;(1) OK;03/03/2025 19:58:15;8245576;4039;100800156102683067;L3-C38-L -WH1;12701869;12701260;12702480;12701873;03/03/2025 19:58:10;4;00:00:05;Indietro;TGLS_203;3;7;;68;67;798
03/03/2025 19:58:05;Satellite3;(10) Prelievo;(1) OK;03/03/2025 19:58:10;12701873;4039;100800156102683067;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701873;03/03/2025 19:58:08;4;00:00:02; ;TGLS_107;2;7;;68;67;798
03/03/2025 19:58:05;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 19:58:08;12701873;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701873;03/03/2025 19:58:05;4;00:00:03; ;Unknown;1;7;;68;67;0
03/03/2025 19:57:56;Shuttle3;(60) Posizionamento con catene;(1) OK;03/03/2025 19:58:04;260950;4039;100800156102683067;L3-C38-L -WH1;260948;200220;279539;260950;03/03/2025 19:57:56;2;00:00:07;Indietro;TGLS_202;1;1;;0;0;798
03/03/2025 19:57:50;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 19:57:56;260950;0;;L3-C38-L -WH1;260948;200220;279539;259465;03/03/2025 19:57:50;1483;00:00:05;Avanti;TGLS_202;1;1;;0;0;0
03/03/2025 19:57:50;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 19:57:55;12701873;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701873;03/03/2025 19:57:54;4;00:00:01; ;Unknown;3;3;;68;67;0
03/03/2025 19:57:50;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 19:57:54;12701873;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701873;03/03/2025 19:57:53;4;00:00:00; ;Unknown;2;3;;68;68;0
03/03/2025 19:57:50;Satellite3;(20) Deposito;(1) OK;03/03/2025 19:57:53;12701873;4039;100800156102683067;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701873;03/03/2025 19:57:50;4;00:00:03; ;TGLS_203;1;3;;68;68;798
03/03/2025 19:57:15;Satellite3;(40) Ingresso;(1) OK;03/03/2025 19:57:49;12701873;4039;100800156102683067;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9464389;03/03/2025 19:57:42;3237480;00:00:07;Indietro;TGLS_213;5;5;;68;68;798
03/03/2025 19:57:15;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:57:42;9464389;4039;100800156102683067;L3-C37-R -WH1;9464374;9463738;9474152;9469044;03/03/2025 19:57:28;4670;00:00:13;Indietro;TGLS_233;4;5;;68;68;798
03/03/2025 19:57:15;Satellite3;(10) Prelievo;(1) OK;03/03/2025 19:57:28;9469044;4039;100800156102683067;L3-C37-R -WH1;9469046;9463738;9474152;9469043;03/03/2025 19:57:25;3;00:00:03; ;TGLS_134;3;5;;68;68;798
03/03/2025 19:57:15;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:57:25;9469043;4039;100800156102683067;L3-C37-R -WH1;9469046;9463738;9474152;9464424;03/03/2025 19:57:19;4622;00:00:06;Avanti;TGLS_101;2;5;;68;68;798
03/03/2025 19:57:15;Satellite3;(50) Uscita;(1) OK;03/03/2025 19:57:19;9464424;0;;L3-C37-R -WH1;12701869;12701260;12702480;12701865;03/03/2025 19:57:15;4;00:00:04;Avanti;TGLS_101;1;5;;68;68;0
03/03/2025 19:57:09;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 19:57:14;259463;0;;L3-C37-R -WH1;259466;200220;279539;260950;03/03/2025 19:57:09;1484;00:00:05;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 19:56:36;Satellite3;(40) Ingresso;(1) OK;03/03/2025 19:57:08;12701865;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;8245568;03/03/2025 19:57:03;4456301;00:00:05;Avanti;TGLS_113;7;7;;68;68;0
03/03/2025 19:56:36;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:57:03;8245568;0;;L3-C38-L -WH1;8245576;8246216;8223260;8242737;03/03/2025 19:56:57;2839;00:00:06;Avanti;TGLS_123;6;7;;68;68;0
03/03/2025 19:56:36;Satellite3;(20) Deposito;(1) OK;03/03/2025 19:56:57;8242737;4038;100800156102714440;L3-C38-L -WH1;8242739;8246216;8223260;8242738;03/03/2025 19:56:54;1;00:00:03; ;TGLS_223;5;7;;68;68;460
03/03/2025 19:56:36;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:56:54;8242738;4038;100800156102714440;L3-C38-L -WH1;8242739;8246216;8223260;8245539;03/03/2025 19:56:46;2800;00:00:07;Indietro;TGLS_213;4;7;;68;68;460
03/03/2025 19:56:36;Satellite3;(50) Uscita;(1) OK;03/03/2025 19:56:46;8245539;4038;100800156102714440;L3-C38-L -WH1;12701869;12701260;12702480;12701872;03/03/2025 19:56:42;3;00:00:04;Indietro;TGLS_203;3;7;;68;68;460
03/03/2025 19:56:36;Satellite3;(10) Prelievo;(1) OK;03/03/2025 19:56:42;12701872;4038;100800156102714440;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:56:39;3;00:00:03; ;TGLS_107;2;7;;68;68;460
03/03/2025 19:56:36;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 19:56:39;12701872;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:56:36;3;00:00:02; ;Unknown;1;7;;68;68;0
03/03/2025 19:56:26;Shuttle3;(60) Posizionamento con catene;(1) OK;03/03/2025 19:56:36;260950;4038;100800156102714440;L3-C38-L -WH1;260948;200220;279539;260950;03/03/2025 19:56:26;2;00:00:10;Indietro;TGLS_202;1;1;;0;0;460
03/03/2025 19:56:26;Satellite3;(92) Abilita batteria;(1) OK;03/03/2025 19:56:30;12701872;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:56:29;3;00:00:01; ;Unknown;2;2;;68;68;0
03/03/2025 19:56:26;Satellite3;(20) Deposito;(1) OK;03/03/2025 19:56:29;12701872;4038;100800156102714440;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701872;03/03/2025 19:56:26;3;00:00:03; ;TGLS_203;1;2;;68;68;460
03/03/2025 19:56:20;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 19:56:25;260950;0;;L3-C38-L -WH1;260948;200220;279539;259465;03/03/2025 19:56:20;1483;00:00:05;Avanti;TGLS_202;1;1;;0;0;0
03/03/2025 19:55:49;Satellite3;(40) Ingresso;(1) OK;03/03/2025 19:56:19;12701872;4038;100800156102714440;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9464384;03/03/2025 19:56:13;3237485;00:00:05;Indietro;TGLS_213;5;5;;68;68;460
03/03/2025 19:55:49;Satellite3;(30) Spostamento;(1) OK;03/03/2025 19:56:13;9464384;4038;100800156102714440;L3-C37-R -WH1;9464374;9463738;9474152;9468143;03/03/2025 19:56:03;3769;00:00:10;Indietro;TGLS_233;4;5;;68;68;460
