Date time;Type;Peripheral name;Value;Code;Description
3/26/2025 2:11:34 PM;;7S0305;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 2:11:33 PM;;7S0305;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 2:10:41 PM;;7S0101;OFF;DB116.DBX9.3;#511 -  Missions Move Out -  Ghost Pallet detected
3/26/2025 2:10:36 PM;;7S0101;ON;DB116.DBX9.3;#511 -  Missions Move Out -  Ghost Pallet detected
3/26/2025 2:09:35 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 2:09:30 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 2:06:50 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 2:06:45 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 2:01:51 PM;;7S0304;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 2:01:47 PM;;7S0304;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 2:01:22 PM;;7S0203;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 2:01:22 PM;;7S0203;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 2:01:21 PM;;7N0203;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 2:01:18 PM;;7N0203;OFF;DB106.DBX17.2;#27 - General - Missing profiSAFE communication with Satellite
3/26/2025 1:59:44 PM;;7S0104;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:59:43 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:59:40 PM;;7S0104;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:59:38 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:58:39 PM;;7S0406;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:58:39 PM;;7S0406;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:58:39 PM;;7N0406;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:58:39 PM;;7N0406;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:58:39 PM;;7S0404;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:58:39 PM;;7S0404;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:58:39 PM;;7S0405;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:58:39 PM;;7S0405;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:58:39 PM;;7N0405;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:58:39 PM;;7N0405;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:58:39 PM;;7N0404;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:58:39 PM;;7N0404;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:58:18 PM;;7S0206;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:58:17 PM;;7S0206;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:57:47 PM;;7S0203;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:57:47 PM;;7S0203;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:57:43 PM;;7S0205;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:57:38 PM;;7S0205;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:56:40 PM;;7N0203;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:56:40 PM;;7N0203;ON;DB106.DBX17.2;#27 - General - Missing profiSAFE communication with Satellite
3/26/2025 1:56:15 PM;;7S0203;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:56:11 PM;;7S0203;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:55:50 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:55:49 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:55:17 PM;;7S0204;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:55:16 PM;;7S0204;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:51:56 PM;;7N0405;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:51:56 PM;;7N0404;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:51:56 PM;;7N0406;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:51:56 PM;;7N0406;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:51:55 PM;;7S0405;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:51:55 PM;;7S0405;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:51:55 PM;;7N0404;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:51:55 PM;;7N0405;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:51:55 PM;;7S0404;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:51:55 PM;;7S0404;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:51:55 PM;;7S0406;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:51:55 PM;;7S0406;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:45:42 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:45:26 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:43:20 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:43:04 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:42:34 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:42:18 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:36:50 PM;;7S0204;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:36:47 PM;;7S0204;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:32:42 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:32:37 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:32:23 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:32:22 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:31:22 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:31:18 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:30:56 PM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:30:54 PM;;7N0406;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:30:54 PM;;7N0406;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:30:54 PM;;7S0406;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:30:54 PM;;7S0406;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:30:51 PM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:30:46 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:30:45 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:30:40 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:30:35 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:30:19 PM;;7N0405;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:30:19 PM;;7N0405;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:30:18 PM;;7S0405;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:30:18 PM;;7S0405;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:29:33 PM;;7S0304;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:29:32 PM;;7S0304;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:29:29 PM;;7S0404;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:29:29 PM;;7S0404;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:29:28 PM;;7N0404;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:29:28 PM;;7N0404;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:28:44 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:28:39 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:28:24 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:28:19 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:28:18 PM;;7S0202;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:28:17 PM;;7S0202;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:28:02 PM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:27:57 PM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:26:00 PM;;7S0304;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:25:59 PM;;7S0304;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:25:18 PM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:25:14 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:25:13 PM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:25:09 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:23:06 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:23:00 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:21:47 PM;;7S0405;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:21:47 PM;;7S0405;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:21:47 PM;;7N0405;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:21:47 PM;;7N0405;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:21:47 PM;;7N0406;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:21:47 PM;;7N0406;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:21:47 PM;;7N0404;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:21:47 PM;;7N0404;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:21:47 PM;;7S0404;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:21:47 PM;;7S0404;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:21:47 PM;;7S0406;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:21:47 PM;;7S0406;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:21:35 PM;;7S0204;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:21:35 PM;;7S0204;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:21:33 PM;;7S0204;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:21:33 PM;;7S0204;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:20:03 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:20:02 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:16:52 PM;;7S0404;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:16:52 PM;;7S0404;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:16:50 PM;;7S0404;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:16:46 PM;;7S0404;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:14:06 PM;;7S0404;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:14:06 PM;;7S0404;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:14:05 PM;;7S0404;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:14:00 PM;;7S0404;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:11:59 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:11:54 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:11:44 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:11:28 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 1:10:13 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:10:08 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:08:53 PM;;7S0404;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:08:52 PM;;7S0404;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:08:36 PM;;7S0201;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:08:32 PM;;7S0201;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 1:08:24 PM;;7S0201;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:08:19 PM;;7S0201;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:08:05 PM;;7S0205;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:08:04 PM;;7S0205;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 1:07:46 PM;;7S0205;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:07:41 PM;;7S0205;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:04:02 PM;;7S0203;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:03:58 PM;;7S0203;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 1:03:23 PM;;7N0404;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:03:23 PM;;7S0404;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:03:23 PM;;7S0404;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:03:23 PM;;7N0406;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:03:23 PM;;7N0406;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:03:23 PM;;7N0405;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:03:23 PM;;7S0406;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:03:23 PM;;7N0405;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 1:03:23 PM;;7S0406;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:03:23 PM;;7S0405;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 1:03:23 PM;;7S0405;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 1:03:22 PM;;7N0404;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 1:02:29 PM;;7S0301;OFF;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/26/2025 1:02:28 PM;;7S0301;ON;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/26/2025 12:59:08 PM;;7S0406;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:59:08 PM;;7N0404;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:59:08 PM;;7N0404;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:59:08 PM;;7S0406;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:59:07 PM;;7N0406;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:59:07 PM;;7N0405;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:59:07 PM;;7N0406;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:59:07 PM;;7N0405;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:59:07 PM;;7S0404;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:59:07 PM;;7S0404;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:59:07 PM;;7S0405;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:59:07 PM;;7S0405;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:54:25 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 12:54:09 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 12:50:46 PM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 12:50:41 PM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 12:49:16 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 12:49:11 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 12:48:51 PM;;7S0405;OFF;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 12:48:35 PM;;7S0405;ON;DB116.DBX2.3;#203 -  Missions Leaving -  Wrong TGLS, lifter is not high
3/26/2025 12:48:11 PM;;7S0202;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 12:48:06 PM;;7S0202;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 12:47:49 PM;;7N0405;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:47:48 PM;;7S0405;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:47:48 PM;;7S0405;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:47:44 PM;;7N0405;OFF;DB106.DBX17.2;#27 - General - Missing profiSAFE communication with Satellite
3/26/2025 12:46:41 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:46:40 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:45:58 PM;;7S0404;OFF;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/26/2025 12:45:57 PM;;7S0404;ON;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/26/2025 12:45:22 PM;;7N0405;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:45:22 PM;;7N0405;ON;DB106.DBX17.2;#27 - General - Missing profiSAFE communication with Satellite
3/26/2025 12:45:22 PM;;7S0405;ON;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:45:22 PM;;7S0405;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:45:19 PM;;7S0405;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:45:19 PM;;7S0405;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 12:45:18 PM;;7S0405;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:45:12 PM;;7S0405;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 12:42:55 PM;;7S0405;OFF;DB126.DBX6.1;#401 -  Missions Move In -  Machine pump speed activated
3/26/2025 12:42:55 PM;;7S0405;OFF;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/26/2025 12:42:53 PM;;7S0102;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:42:53 PM;;7S0405;ON;DB126.DBX6.0;#400 -  Missions Move In -  Tolerance correction
3/26/2025 12:42:52 PM;;7S0102;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:42:52 PM;;7S0405;ON;DB126.DBX6.1;#401 -  Missions Move In -  Machine pump speed activated
3/26/2025 12:42:47 PM;;7S0405;OFF;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 12:42:42 PM;;7S0405;ON;DB126.DBX4.1;#301 -  Missions Movement -  pump speed activated
3/26/2025 12:42:14 PM;;7S0102;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:42:14 PM;;7S0102;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:42:14 PM;;7N0102;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:42:14 PM;;7N0101;OFF;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:42:14 PM;;7N0101;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:42:14 PM;;7N0102;OFF;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:42:14 PM;;7S0101;OFF;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
3/26/2025 12:42:14 PM;;7S0101;OFF;DB106.DBX12.0;#1000 -  General -  Safety circuit intervention
3/26/2025 12:41:26 PM;;7S0202;OFF;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:41:25 PM;;7S0202;ON;DB126.DBX4.0;#300 -  Missions Movement -  Tolerance correction
3/26/2025 12:40:45 PM;;1A01;OFF;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:43 PM;;1A01;ON;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:41 PM;;1A01;OFF;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:40 PM;;1A01;ON;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:38 PM;;1A01;OFF;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:36 PM;;1A01;ON;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:29 PM;;1A01;OFF;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:28 PM;;1A01;ON;DB1106.DBX0.1;1A01 - DB1106.DBX0.1 - Back overflow
3/26/2025 12:40:17 PM;;1B01;OFF;DB1106.DBX1.1;1B01 - DB1106.DBX1.1 - Back overflow
3/26/2025 12:40:16 PM;;1B01;ON;DB1106.DBX1.1;1B01 - DB1106.DBX1.1 - Back overflow
3/26/2025 12:40:14 PM;;1B01;OFF;DB1106.DBX1.1;1B01 - DB1106.DBX1.1 - Back overflow
3/26/2025 12:40:11 PM;;1B01;ON;DB1106.DBX1.1;1B01 - DB1106.DBX1.1 - Back overflow
3/26/2025 12:40:05 PM;;7S0401;OFF;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 12:40:00 PM;;7S0401;ON;DB126.DBX8.1;#501 -  Missions Move Out -  Machine pump speed activated
3/26/2025 12:39:49 PM;;7N0102;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:39:49 PM;;7N0101;ON;DB106.DBX14.3;#4 - Hardware - Missing Safety Signal from ground
3/26/2025 12:39:46 PM;;7N0102;ON;DB106.DBX14.0;#1 - Hardware - Safety circuit's intervention
3/26/2025 12:39:45 PM;;7S0102;ON;DB106.DBX13.4;#1012 -  General -  Emergency From Shuttle
